Heuristic_v1,Control,Control,62,8
Heuristic_v1,Control,Control,18,5
Heuristic_v1,Control,Control,37,25
Heuristic_v1,Control,Heuristic_v1,53,37
Heuristic_v1,Control,Control,62,10
Heuristic_v1,Control,Heuristic_v1,45,60
Heuristic_v1,Control,Heuristic_v1,16,74
Heuristic_v1,Control,Control,36,32
Heuristic_v1,Control,Heuristic_v1,27,42
Heuristic_v1,Control,Heuristic_v1,135,61
Heuristic_v1,Control,Heuristic_v1,94,22
Heuristic_v1,Control,Heuristic_v1,18,30
Heuristic_v1,Control,Control,53,1
Heuristic_v1,Control,Heuristic_v1,51,60
Heuristic_v1,Control,Heuristic_v1,47,30
Heuristic_v1,Control,Heuristic_v1,110,60
Heuristic_v1,Control,Heuristic_v1,25,57
Heuristic_v1,Control,Control,13,23
Heuristic_v1,Control,Control,56,26
Heuristic_v1,Control,Heuristic_v1,42,50
Heuristic_v1,Control,Control,125,35
Heuristic_v1,Control,Heuristic_v1,43,71
Heuristic_v1,Control,Heuristic_v1,158,35
Heuristic_v1,Control,Heuristic_v1,140,44
Heuristic_v1,Control,Heuristic_v1,23,65
Heuristic_v1,Control,Heuristic_v1,104,8
Heuristic_v1,Control,Heuristic_v1,43,6
Heuristic_v1,Control,Heuristic_v1,14,25
Heuristic_v1,Control,Control,85,23
Heuristic_v1,Control,Control,27,29
Heuristic_v1,Control,Control,21,28
Heuristic_v1,Control,Heuristic_v1,28,31
Heuristic_v1,Control,Control,45,5
Heuristic_v1,Control,Control,40,12
Heuristic_v1,Control,Control,143,74
Heuristic_v1,Control,Heuristic_v1,26,65
Heuristic_v1,Control,Heuristic_v1,13,20
Heuristic_v1,Control,Heuristic_v1,130,22
Heuristic_v1,Control,Heuristic_v1,84,86
Heuristic_v1,Control,Heuristic_v1,55,12
Heuristic_v1,Control,Heuristic_v1,38,40
Heuristic_v1,Control,Heuristic_v1,181,15
Heuristic_v1,Control,Control,47,32
Heuristic_v1,Control,Control,23,23
Heuristic_v1,Control,Control,26,46
Heuristic_v1,Control,Heuristic_v1,104,7
Heuristic_v1,Control,Control,24,9
Heuristic_v1,Control,Control,24,48
Heuristic_v1,Control,Control,71,5
Heuristic_v1,Control,Control,75,34
Heuristic_v1,Control,Control,94,50
Heuristic_v1,Control,Heuristic_v1,20,27
Heuristic_v1,Control,Heuristic_v1,18,9
Heuristic_v1,Control,Heuristic_v1,106,40
Heuristic_v1,Control,Heuristic_v1,70,40
Heuristic_v1,Control,Control,93,7
Heuristic_v1,Control,Control,167,34
Heuristic_v1,Control,Control,121,23
Heuristic_v1,Control,Heuristic_v1,89,46
Heuristic_v1,Control,Heuristic_v1,59,42
Heuristic_v1,Control,Control,71,2
Heuristic_v1,Control,Control,73,31
Heuristic_v1,Control,Control,75,31
Heuristic_v1,Control,Control,212,16
Heuristic_v1,Control,Heuristic_v1,16,85
Heuristic_v1,Control,Heuristic_v1,115,33
Heuristic_v1,Control,Control,36,11
Heuristic_v1,Control,Heuristic_v1,163,79
Heuristic_v1,Control,Heuristic_v1,167,20
Heuristic_v1,Control,Control,42,34
Heuristic_v1,Control,Control,102,9
Heuristic_v1,Control,Control,27,1
Heuristic_v1,Control,Control,21,67
Heuristic_v1,Control,Heuristic_v1,55,5
Heuristic_v1,Control,Control,122,12
Heuristic_v1,Control,Heuristic_v1,163,44
Heuristic_v1,Control,Heuristic_v1,80,22
Heuristic_v1,Control,Heuristic_v1,81,0
Heuristic_v1,Control,Heuristic_v1,51,60
Heuristic_v1,Control,Heuristic_v1,82,51
Heuristic_v1,Control,Heuristic_v1,61,42
Heuristic_v1,Control,Heuristic_v1,109,33
Heuristic_v1,Control,Heuristic_v1,61,44
Heuristic_v1,Control,Control,34,47
Heuristic_v1,Control,Heuristic_v1,19,26
Heuristic_v1,Control,Control,51,3
Heuristic_v1,Control,Control,116,15
Heuristic_v1,Control,Heuristic_v1,40,27
Heuristic_v1,Control,Control,37,13
Heuristic_v1,Control,Heuristic_v1,326,67
Heuristic_v1,Control,Control,157,24
Heuristic_v1,Control,Heuristic_v1,41,50
Heuristic_v1,Control,Heuristic_v1,56,73
Heuristic_v1,Control,Heuristic_v1,37,31
Heuristic_v1,Control,Heuristic_v1,71,53
Heuristic_v1,Control,Control,18,13
Heuristic_v1,Control,Control,44,27
Heuristic_v1,Control,Control,74,46
Heuristic_v1,Control,Control,250,13
Heuristic_v1,Control,Heuristic_v1,51,29
Heuristic_v1,Control,Control,30,18
Heuristic_v1,Control,Heuristic_v1,26,25
Heuristic_v1,Control,Control,32,5
Heuristic_v1,Control,Control,44,70
Heuristic_v1,Control,Heuristic_v1,65,54
Heuristic_v1,Control,Control,31,36
Heuristic_v1,Control,Heuristic_v1,29,40
Heuristic_v1,Control,Heuristic_v1,25,12
Heuristic_v1,Control,Heuristic_v1,162,65
Heuristic_v1,Control,Heuristic_v1,124,31
Heuristic_v1,Control,Heuristic_v1,39,49
Heuristic_v1,Control,Heuristic_v1,47,0
Heuristic_v1,Control,Heuristic_v1,33,2
Heuristic_v1,Control,Control,46,8
Heuristic_v1,Control,Heuristic_v1,105,43
Heuristic_v1,Control,Heuristic_v1,27,66
Heuristic_v1,Control,Control,38,3
Heuristic_v1,Control,Heuristic_v1,31,20
Heuristic_v1,Control,Heuristic_v1,22,46
Heuristic_v1,Control,Control,80,11
Heuristic_v1,Control,Heuristic_v1,57,100
Heuristic_v1,Control,Heuristic_v1,26,22
Heuristic_v1,Control,Heuristic_v1,101,71
Heuristic_v1,Control,Heuristic_v1,77,36
Heuristic_v1,Control,Control,47,5
Heuristic_v1,Control,Control,16,21
Heuristic_v1,Control,Heuristic_v1,27,10
Heuristic_v1,Control,Heuristic_v1,55,45
Heuristic_v1,Control,Control,30,13
Heuristic_v1,Control,Heuristic_v1,28,33
Heuristic_v1,Control,Heuristic_v1,21,134
Heuristic_v1,Control,Heuristic_v1,65,5
Heuristic_v1,Control,Heuristic_v1,20,23
Heuristic_v1,Control,Heuristic_v1,74,10
Heuristic_v1,Control,Control,68,13
Heuristic_v1,Control,Heuristic_v1,50,21
Heuristic_v1,Control,Heuristic_v1,64,19
Heuristic_v1,Control,Heuristic_v1,34,30
Heuristic_v1,Control,Heuristic_v1,104,26
Heuristic_v1,Control,Control,19,3
Heuristic_v1,Control,Control,25,45
Heuristic_v1,Control,Control,123,2
Heuristic_v1,Control,Heuristic_v1,54,29
Heuristic_v1,Control,Heuristic_v1,25,60
Heuristic_v1,Control,Heuristic_v1,47,42
Heuristic_v1,Control,Heuristic_v1,10,20
Heuristic_v1,Control,Control,195,100
Heuristic_v1,Control,Control,138,5
Heuristic_v1,Control,Control,40,9
Heuristic_v1,Control,Control,37,59
Heuristic_v1,Control,Control,25,12
Heuristic_v1,Control,Heuristic_v1,31,12
Heuristic_v1,Control,Heuristic_v1,56,61
Heuristic_v1,Control,Control,36,13
Heuristic_v1,Control,Heuristic_v1,249,30
Heuristic_v1,Control,Control,61,55
Heuristic_v1,Control,Control,90,72
Heuristic_v1,Control,Heuristic_v1,271,60
Heuristic_v1,Control,Heuristic_v1,96,30
Heuristic_v1,Control,Control,71,7
Heuristic_v1,Control,Control,24,3
Heuristic_v1,Control,Heuristic_v1,12,52
