Control1,Heuristic_v1,Control1,33,60
Control1,Heuristic_v1,Heuristic_v1,44,13
Control1,Heuristic_v1,Heuristic_v1,46,15
Control1,Heuristic_v1,Heuristic_v1,37,23
Control1,Heuristic_v1,Heuristic_v1,47,22
Control1,Heuristic_v1,Heuristic_v1,27,30
Control1,Heuristic_v1,Control1,18,88
Control1,Heuristic_v1,Control1,66,6
Control1,Heuristic_v1,Heuristic_v1,31,20
Control1,Heuristic_v1,Control1,152,23
Control1,Heuristic_v1,Control1,62,30
Control1,Heuristic_v1,Control1,65,4
Control1,Heuristic_v1,Heuristic_v1,84,7
Control1,Heuristic_v1,Control1,32,24
Control1,Heuristic_v1,Control1,121,49
Control1,Heuristic_v1,Control1,16,31
Control1,Heuristic_v1,Heuristic_v1,102,101
Control1,Heuristic_v1,Heuristic_v1,51,6
Control1,Heuristic_v1,Heuristic_v1,71,29
Control1,Heuristic_v1,Heuristic_v1,48,160
Control1,Heuristic_v1,Heuristic_v1,86,40
Control1,Heuristic_v1,Heuristic_v1,14,63
Control1,Heuristic_v1,Heuristic_v1,68,22
Control1,Heuristic_v1,Heuristic_v1,190,27
Control1,Heuristic_v1,Control1,138,46
Control1,Heuristic_v1,Heuristic_v1,24,38
Control1,Heuristic_v1,Control1,109,28
Control1,Heuristic_v1,Heuristic_v1,57,26
Control1,Heuristic_v1,Control1,46,10
Control1,Heuristic_v1,Heuristic_v1,54,36
Control1,Heuristic_v1,Control1,65,27
Control1,Heuristic_v1,Control1,21,2
Control1,Heuristic_v1,Control1,94,62
Control1,Heuristic_v1,Heuristic_v1,20,86
Control1,Heuristic_v1,Control1,42,34
Control1,Heuristic_v1,Heuristic_v1,158,62
Control1,Heuristic_v1,Heuristic_v1,71,6
Control1,Heuristic_v1,Control1,28,38
Control1,Heuristic_v1,Heuristic_v1,170,18
Control1,Heuristic_v1,Heuristic_v1,202,45
Control1,Heuristic_v1,Heuristic_v1,22,83
Control1,Heuristic_v1,Heuristic_v1,220,24
Control1,Heuristic_v1,Heuristic_v1,48,29
Control1,Heuristic_v1,Heuristic_v1,120,6
Control1,Heuristic_v1,Heuristic_v1,49,29
Control1,Heuristic_v1,Heuristic_v1,63,81
Control1,Heuristic_v1,Heuristic_v1,97,46
Control1,Heuristic_v1,Heuristic_v1,34,18
